"organisation_name"	"LAU_comb"	"organisation_latitude"	"organisation_longitude"	"year"	"sector"	"polygon_area"	"CoM_emis"	"EDGAR_emis"	"organisation_id"	"lau_population_2019_elab"	"population_adhesion"	"country_code.x"	"country_code.y"	"population"	"population2"	"population3"	"country"
"Ascoli Piceno"	"IT44007"	42.853588104248	13.5771999359131	2010	"TRO_noRES"	157.21686735151	118489.9483572	74659.9765625	"15003"	"48169"	51203	"it"	"it"	51203	51203	51203	"it"
"Ascoli Piceno"	"IT44007"	42.853588104248	13.5771999359131	2010	"RCO"	157.21686735151	91296.3716161	76303.6171875	"15003"	"48169"	51203	"it"	"it"	51203	51203	51203	"it"
"Massa"	"IT45010"	44.0386695861816	10.1441698074341	2010	"TRO_noRES"	95.066319765786	39832.0349	54538.82421875	"14270"	"68889"	69022	"it"	"it"	69022	69022	69022	"it"
"Massa"	"IT45010"	44.0386695861816	10.1441698074341	2010	"RCO"	95.066319765786	65030.52944	97277.984375	"14270"	"68889"	69022	"it"	"it"	69022	69022	69022	"it"
"Lucca"	"IT46017"	43.8246192932129	10.5139198303223	2005	"RCO"	184.832335372731	133364.97956	154405.40625	"15413"	"88824"	87453	"it"	"it"	87453	87453	87453	"it"
"Lucca"	"IT46017"	43.8246192932129	10.5139198303223	2005	"TRO_noRES"	184.832335372731	166248.17087	181033.578125	"15413"	"88824"	87453	"it"	"it"	87453	87453	87453	"it"
"Comune di Pistoia"	"IT47014"	43.9335677550885	10.9174489974976	2013	"TRO_noRES"	236.021354885643	143401.91315	134166.96875	"25566"	"90358"	90550	"it"	"it"	90550	90550	90550	"it"
"Comune di Pistoia"	"IT47014"	43.9335677550885	10.9174489974976	2013	"RCO"	236.021354885643	104640.3679	154714.28125	"25566"	"90358"	90550	"it"	"it"	90550	90550	90550	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2005	"RCO"	102.123813333986	602118.7903	347218.09375	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2005	"TRO_noRES"	102.123813333986	858640.3029	142527.109375	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2010	"TRO_noRES"	102.123813333986	610509.162	130796.8046875	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2010	"RCO"	102.123813333986	502971.11807	327826.09375	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2014	"TRO_noRES"	102.123813333986	606966.8004	127002.59375	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Firenze"	"IT48017"	43.769401550293	11.2559995651245	2014	"RCO"	102.123813333986	394466.19575	251178.828125	"13689"	"378839"	370051	"it"	"it"	370051	370051	370051	"it"
"Livorno"	"IT49009"	43.5523349829471	10.3086948394775	2004	"TRO_noRES"	104.538062093532	411494.494	64468.3984375	"16589"	"157783"	161009	"it"	"it"	161009	161009	161009	"it"
"Livorno"	"IT49009"	43.5523349829471	10.3086948394775	2004	"RCO"	104.538062093532	152922.239	181635.265625	"16589"	"157783"	161009	"it"	"it"	161009	161009	161009	"it"
"Pisa"	"IT50026"	43.7160987854004	10.3965997695923	2008	"TRO_noRES"	185.590119016211	155968.59701	120778.1953125	"13699"	"88880"	88332	"it"	"it"	88332	88332	88332	"it"
"Pisa"	"IT50026"	43.7160987854004	10.3965997695923	2008	"RCO"	185.590119016211	205079.23392	83457.65625	"13699"	"88880"	88332	"it"	"it"	88332	88332	88332	"it"
"Arezzo"	"IT51002"	43.4669494628906	11.8818998336792	2008	"TRO_noRES"	384.658006367687	182996.72177	145181.6875	"18893"	"99179"	97842	"it"	"it"	97842	97842	97842	"it"
"Arezzo"	"IT51002"	43.4669494628906	11.8818998336792	2008	"RCO"	384.658006367687	132649.43156	184333.34375	"18893"	"99179"	97842	"it"	"it"	97842	97842	97842	"it"
"Grosseto"	"IT53011"	42.7635307312012	11.1123600006104	2008	"TRO_noRES"	473.136828510158	132165.7556	100672.6796875	"17101"	"82353"	82616	"it"	"it"	82616	82616	82616	"it"
"Grosseto"	"IT53011"	42.7635307312012	11.1123600006104	2008	"RCO"	473.136828510158	64259.8452	126866.71875	"17101"	"82353"	82616	"it"	"it"	82616	82616	82616	"it"
"Grosseto"	"IT53011"	42.7635307312012	11.1123600006104	2017	"RCO"	473.136828510158	68243.877543	112328.84375	"17101"	"82353"	82616	"it"	"it"	82616	82616	82616	"it"
"Grosseto"	"IT53011"	42.7635307312012	11.1123600006104	2017	"TRO_noRES"	473.136828510158	91113.875848	84132.8984375	"17101"	"82353"	82616	"it"	"it"	82616	82616	82616	"it"
"Viterbo"	"IT56059"	42.4206809997559	12.1076698303223	2012	"RCO"	405.761707518522	42247.29	99268.515625	"18721"	"67681"	67000	"it"	"it"	67000	67000	67000	"it"
"Viterbo"	"IT56059"	42.4206809997559	12.1076698303223	2012	"TRO_noRES"	405.761707518522	76641.753	105899.15625	"18721"	"67681"	67000	"it"	"it"	67000	67000	67000	"it"
"Guidonia Montecelio"	"IT58047"	41.9998016357422	12.726300239563	2004	"RCO"	78.876605357246	76735.3387811	96469.6953125	"13445"	"89671"	85570	"it"	"it"	85570	85570	85570	"it"
"Guidonia Montecelio"	"IT58047"	41.9998016357422	12.726300239563	2004	"TRO_noRES"	78.876605357246	147112.0126448	118155.7890625	"13445"	"89671"	85570	"it"	"it"	85570	85570	85570	"it"
"Guidonia Montecelio"	"IT58047"	41.9998016357422	12.726300239563	2015	"TRO_noRES"	78.876605357246	143277.3315723	102349.6796875	"13445"	"89671"	85570	"it"	"it"	85570	85570	85570	"it"
"Guidonia Montecelio"	"IT58047"	41.9998016357422	12.726300239563	2015	"RCO"	78.876605357246	62371.0026116	96069.4375	"13445"	"89671"	85570	"it"	"it"	85570	85570	85570	"it"
"Pomezia"	"IT58079"	41.6693000793457	12.5017995834351	2015	"TRO_noRES"	86.6619094069757	121606.858258211	35250.890625	"12231"	"63792"	61106	"it"	"it"	61106	61106	61106	"it"
"Pomezia"	"IT58079"	41.6693000793457	12.5017995834351	2015	"RCO"	86.6619094069757	55361.171393959	62494.828125	"12231"	"63792"	61106	"it"	"it"	61106	61106	61106	"it"
"Tivoli"	"IT58104"	41.9601366406773	12.8026048067138	2010	"TRO_noRES"	68.6429208851791	61041.327912	83915.8515625	"19467"	"56472"	57000	"it"	"it"	57000	57000	57000	"it"
"Tivoli"	"IT58104"	41.9601366406773	12.8026048067138	2010	"RCO"	68.6429208851791	47345.560074	76560.765625	"19467"	"56472"	57000	"it"	"it"	57000	57000	57000	"it"
"Aprilia"	"IT59001"	41.5943908691406	12.6476802825928	2008	"TRO_noRES"	177.434890246757	149668.57688	68484.3359375	"15486"	"74660"	70349	"it"	"it"	70349	70349	70349	"it"
"Aprilia"	"IT59001"	41.5943908691406	12.6476802825928	2008	"RCO"	177.434890246757	48102.38185	145377.890625	"15486"	"74660"	70349	"it"	"it"	70349	70349	70349	"it"
"Latina"	"IT59011"	41.4670181274414	12.9034404754639	2008	"RCO"	276.844354149018	70731.80988	187253.375	"15363"	"126746"	119804	"it"	"it"	119804	119804	119804	"it"
"Latina"	"IT59011"	41.4670181274414	12.9034404754639	2008	"TRO_noRES"	276.844354149018	220043.99647	128198.6328125	"15363"	"126746"	119804	"it"	"it"	119804	119804	119804	"it"
"Latina"	"IT59011"	41.4670181274414	12.9034404754639	2018	"TRO_noRES"	276.844354149018	223802.579	112950.796875	"15363"	"126746"	119804	"it"	"it"	119804	119804	119804	"it"
"Latina"	"IT59011"	41.4670181274414	12.9034404754639	2018	"RCO"	276.844354149018	59157.708	163084.828125	"15363"	"126746"	119804	"it"	"it"	119804	119804	119804	"it"
"Alessandria"	"IT6003"	44.8801002502441	8.72076034545898	2005	"TRO_noRES"	203.662785051121	163838.478	156739.171875	"11817"	"93631"	85438	"it"	"it"	85438	85438	85438	"it"
"Alessandria"	"IT6003"	44.8801002502441	8.72076034545898	2005	"RCO"	203.662785051121	206075.153	94325.5859375	"11817"	"93631"	85438	"it"	"it"	85438	85438	85438	"it"
"Alessandria"	"IT6003"	44.8801002502441	8.72076034545898	2015	"RCO"	203.662785051121	131288.49915	86804.390625	"11817"	"93631"	85438	"it"	"it"	85438	85438	85438	"it"
"Alessandria"	"IT6003"	44.8801002502441	8.72076034545898	2015	"TRO_noRES"	203.662785051121	181211.49286	135054.5625	"11817"	"93631"	85438	"it"	"it"	85438	85438	85438	"it"
"Casalnuovo di Napoli"	"IT63017"	40.9092216491699	14.3399896621704	2011	"TRO_noRES"	7.8137983068072	61577.5595	10811.21484375	"16119"	"48985"	50724	"it"	"it"	50724	50724	50724	"it"
"Casalnuovo di Napoli"	"IT63017"	40.9092216491699	14.3399896621704	2011	"RCO"	7.8137983068072	20974.5712	29690.400390625	"16119"	"48985"	50724	"it"	"it"	50724	50724	50724	"it"
"Napoli"	"IT63049"	40.8404998779297	14.2506999969482	2005	"TRO_noRES"	119.124280891532	1097979.025	236088.328125	"12408"	"959188"	970438	"it"	"it"	970438	970438	970438	"it"
"Napoli"	"IT63049"	40.8404998779297	14.2506999969482	2005	"RCO"	119.124280891532	550985.283	1002761	"12408"	"959188"	970438	"it"	"it"	970438	970438	970438	"it"
"Napoli"	"IT63049"	40.8404998779297	14.2506999969482	2014	"RCO"	119.124280891532	468979.141	643080.6875	"12408"	"959188"	970438	"it"	"it"	970438	970438	970438	"it"
"Napoli"	"IT63049"	40.8404998779297	14.2506999969482	2014	"TRO_noRES"	119.124280891532	880823.443	209397.03125	"12408"	"959188"	970438	"it"	"it"	970438	970438	970438	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2005	"TRO_noRES"	36.0443688817244	57532.247294	45835.1015625	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2005	"RCO"	36.0443688817244	26841.011034	61408.46484375	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2015	"TRO_noRES"	36.0443688817244	69226.15581	40078.1875	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2015	"RCO"	36.0443688817244	12401.11116	51163.125	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2020	"RCO"	36.0443688817244	12963.53155	46616.32421875	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2020	"TRO_noRES"	36.0443688817244	68893.95215	33439.5	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2021	"TRO_noRES"	36.0443688817244	52388.56717	37174.2265625	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Cava de' Tirreni"	"IT65037"	40.7083282470703	14.7025203704834	2021	"RCO"	36.0443688817244	12978.88555	49803.4609375	"16044"	"52931"	53500	"it"	"it"	53500	53500	53500	"it"
"Salerno"	"IT65116"	40.6783409118652	14.7583198547363	2005	"RCO"	60.26629732117	62337.934	74257.53125	"14083"	"133364"	139579	"it"	"it"	139579	139579	139579	"it"
"Salerno"	"IT65116"	40.6783409118652	14.7583198547363	2005	"TRO_noRES"	60.26629732117	185687.256	55607.38671875	"14083"	"133364"	139579	"it"	"it"	139579	139579	139579	"it"
"Salerno"	"IT65116"	40.6783409118652	14.7583198547363	2015	"TRO_noRES"	60.26629732117	229061.436	48290.51171875	"14083"	"133364"	139579	"it"	"it"	139579	139579	139579	"it"
"Scafati"	"IT65137"	NA	NA	2010	"TRO_noRES"	19.6956028251108	7125.258	18711.173828125	"18762"	"50516"	50150	"it"	"it"	50150	50150	50150	"it"
"Scafati"	"IT65137"	NA	NA	2010	"RCO"	19.6956028251108	13740.096	55251.46484375	"18762"	"50516"	50150	"it"	"it"	50150	50150	50150	"it"
"Province of L'Aquila"	"IT66108,IT66107,IT66106,IT66105,IT66104,IT66103,IT66102,IT66101,IT66100,IT66099,IT66098,IT66097,IT66096,IT66095,IT66094,IT66093,IT66092,IT66091,IT66090,IT66089,IT66088,IT66087,IT66086,IT66085,IT66084,IT66083,IT66082,IT66081,IT66080,IT66079,IT66078,IT66077,IT66076,IT66075,IT66074,IT66073,IT66072,IT66071,IT66070,IT66069,IT66068,IT66067,IT66066,IT66065,IT66064,IT66063,IT66062,IT66061,IT66060,IT66059,IT66058,IT66057,IT66056,IT66055,IT66054,IT66053,IT66052,IT66051,IT66050,IT66049,IT66048,IT66047,IT66046,IT66045,IT66044,IT66043,IT66042"	42.3596000671387	13.3926000595093	2005	"RCO"	3286.71103337686	5063.835	387441.0625	"14089"	"-"	309264	"it"	"it"	309264	309264	309264	"it"
"Province of L'Aquila"	"IT66108,IT66107,IT66106,IT66105,IT66104,IT66103,IT66102,IT66101,IT66100,IT66099,IT66098,IT66097,IT66096,IT66095,IT66094,IT66093,IT66092,IT66091,IT66090,IT66089,IT66088,IT66087,IT66086,IT66085,IT66084,IT66083,IT66082,IT66081,IT66080,IT66079,IT66078,IT66077,IT66076,IT66075,IT66074,IT66073,IT66072,IT66071,IT66070,IT66069,IT66068,IT66067,IT66066,IT66065,IT66064,IT66063,IT66062,IT66061,IT66060,IT66059,IT66058,IT66057,IT66056,IT66055,IT66054,IT66053,IT66052,IT66051,IT66050,IT66049,IT66048,IT66047,IT66046,IT66045,IT66044,IT66043,IT66042"	42.3596000671387	13.3926000595093	2005	"TRO_noRES"	3286.71103337686	591.408	885229.25	"14089"	"-"	309264	"it"	"it"	309264	309264	309264	"it"
"Teramo"	"IT67041"	42.6613006591797	13.6984996795654	2005	"TRO_noRES"	152.118010713774	30966.9372	105121.25	"13241"	"54343"	51023	"it"	"it"	51023	51023	51023	"it"
"Teramo"	"IT67041"	42.6613006591797	13.6984996795654	2005	"RCO"	152.118010713774	98067.4848	79003.5	"13241"	"54343"	51023	"it"	"it"	51023	51023	51023	"it"
"Pescara"	"IT68028"	42.4648017883301	14.2140998840332	2005	"TRO_noRES"	34.6031098135231	177102.12354	42464.46875	"13826"	"119297"	123007	"it"	"it"	123007	123007	123007	"it"
"Pescara"	"IT68028"	42.4648017883301	14.2140998840332	2016	"TRO_noRES"	34.6031098135231	157254.19902	36263.7890625	"13826"	"119297"	123007	"it"	"it"	123007	123007	123007	"it"
"Campobasso"	"IT70006"	41.5601005554199	14.6647996902466	2005	"TRO_noRES"	55.8604919096379	71345.56337	30089.373046875	"13885"	"49049"	48487	"it"	"it"	48487	48487	48487	"it"
"Campobasso"	"IT70006"	41.5601005554199	14.6647996902466	2005	"RCO"	55.8604919096379	18705.9363	46800.6015625	"13885"	"49049"	48487	"it"	"it"	48487	48487	48487	"it"
"Cerignola"	"IT71020"	41.2649993896484	15.9013004302979	2005	"RCO"	589.720090036994	52085.43434	114495.9609375	"14195"	"58635"	58827	"it"	"it"	58827	58827	58827	"it"
"Cerignola"	"IT71020"	41.2649993896484	15.9013004302979	2005	"TRO_noRES"	589.720090036994	19853.69703	258497.375	"14195"	"58635"	58827	"it"	"it"	58827	58827	58827	"it"
"Manfredonia"	"IT71029"	41.6271018981934	15.9103002548218	2010	"RCO"	351.821312092607	21563.75447	22716.216796875	"13522"	"56738"	57455	"it"	"it"	57455	57455	57455	"it"
"Manfredonia"	"IT71029"	41.6271018981934	15.9103002548218	2010	"TRO_noRES"	351.821312092607	10267.509206	48506.66015625	"13522"	"56738"	57455	"it"	"it"	57455	57455	57455	"it"
"Manfredonia"	"IT71029"	41.6271018981934	15.9103002548218	2012	"RCO"	351.821312092607	47396.74302	20782.740234375	"13522"	"56738"	57455	"it"	"it"	57455	57455	57455	"it"
"Manfredonia"	"IT71029"	41.6271018981934	15.9103002548218	2012	"TRO_noRES"	351.821312092607	80697.074781	45370.85546875	"13522"	"56738"	57455	"it"	"it"	57455	57455	57455	"it"
"San Severo"	"IT71051"	41.6907005310059	15.3768997192383	2005	"RCO"	334.150757360742	101647.11241	83079.984375	"13188"	"52426"	55399	"it"	"it"	55399	55399	55399	"it"
"San Severo"	"IT71051"	41.6907005310059	15.3768997192383	2005	"TRO_noRES"	334.150757360742	16267.12732	141103.578125	"13188"	"52426"	55399	"it"	"it"	55399	55399	55399	"it"
"Bari"	"IT72006"	41.1257705688477	16.8667793273926	2002	"TRO_noRES"	116.603296322488	422203.894	80495.8125	"13423"	"320862"	320146	"it"	"it"	320146	320146	320146	"it"
"Bari"	"IT72006"	41.1257705688477	16.8667793273926	2002	"RCO"	116.603296322488	291375.726	181529.375	"13423"	"320862"	320146	"it"	"it"	320146	320146	320146	"it"
"Bitonto"	"IT72011"	41.1078186035156	16.6910591125488	2010	"RCO"	173.449419067059	36926.83181	95540.0703125	"16998"	"54626"	56277	"it"	"it"	56277	56277	56277	"it"
"Bitonto"	"IT72011"	41.1078186035156	16.6910591125488	2010	"TRO_noRES"	173.449419067059	88055.70976	45109.08203125	"16998"	"54626"	56277	"it"	"it"	56277	56277	56277	"it"
"Molfetta"	"IT72029"	41.2027816772461	16.5987205505371	2010	"TRO_noRES"	58.3562547076877	63019.583	29230.251953125	"18965"	"59291"	60397	"it"	"it"	60397	60397	60397	"it"
"Molfetta"	"IT72029"	41.2027816772461	16.5987205505371	2010	"RCO"	58.3562547076877	44515.209	50550.03125	"18965"	"59291"	60397	"it"	"it"	60397	60397	60397	"it"
"Molfetta"	"IT72029"	41.2027816772461	16.5987205505371	2014	"RCO"	58.3562547076877	38946.133	38736.609375	"18965"	"59291"	60397	"it"	"it"	60397	60397	60397	"it"
"Molfetta"	"IT72029"	41.2027816772461	16.5987205505371	2014	"TRO_noRES"	58.3562547076877	50592.269	28099.6171875	"18965"	"59291"	60397	"it"	"it"	60397	60397	60397	"it"
"Brindisi"	"IT74001"	40.6388206481934	17.9454593658447	2007	"TRO_noRES"	330.366529360481	163635.863	56169.328125	"15286"	"86812"	89745	"it"	"it"	89745	89745	89745	"it"
"Brindisi"	"IT74001"	40.6388206481934	17.9454593658447	2007	"RCO"	330.366529360481	52634.646	117258.5	"15286"	"86812"	89745	"it"	"it"	89745	89745	89745	"it"
"Lecce"	"IT75035"	40.2099990844727	18.1000003814697	2007	"RCO"	235.685095613511	50450.7971	164020.5625	"14743"	"95269"	95520	"it"	"it"	95520	95520	95520	"it"
"Lecce"	"IT75035"	40.2099990844727	18.1000003814697	2007	"TRO_noRES"	235.685095613511	64423.0351	87654.8828125	"14743"	"95269"	95520	"it"	"it"	95520	95520	95520	"it"
"Potenza"	"IT76063"	40.877498626709	15.6527004241943	2009	"TRO_noRES"	173.863213114552	164156.264144	87234.5859375	"13874"	"66769"	69060	"it"	"it"	69060	69060	69060	"it"
"Potenza"	"IT76063"	40.877498626709	15.6527004241943	2009	"RCO"	173.863213114552	90167.189444	85478.9375	"13874"	"66769"	69060	"it"	"it"	69060	69060	69060	"it"
"Matera"	"IT77014"	40.4010200500488	16.3686408996582	2009	"RCO"	386.569235954894	75661.7042	102977.5390625	"16711"	"60404"	60818	"it"	"it"	60818	60818	60818	"it"
"Matera"	"IT77014"	40.4010200500488	16.3686408996582	2009	"TRO_noRES"	386.569235954894	94521.7259	76505.921875	"16711"	"60404"	60818	"it"	"it"	60818	60818	60818	"it"
"Marsala"	"IT81011"	37.7980499267578	12.4370203018188	2011	"RCO"	243.486390354705	18718.1507	65902.609375	"16254"	"82640"	80322	"it"	"it"	80322	80322	80322	"it"
"Marsala"	"IT81011"	37.7980499267578	12.4370203018188	2011	"TRO_noRES"	243.486390354705	102149.6967	45583.12890625	"16254"	"82640"	80322	"it"	"it"	80322	80322	80322	"it"
"Mazara del Vallo"	"IT81012"	37.6970901489258	12.6445903778076	2016	"RCO"	273.093112697882	11338.05722	46192.15234375	"16569"	"51553"	50627	"it"	"it"	50627	50627	50627	"it"
"Mazara del Vallo"	"IT81012"	37.6970901489258	12.6445903778076	2016	"TRO_noRES"	273.093112697882	64247.15956	96937.6171875	"16569"	"51553"	50627	"it"	"it"	50627	50627	50627	"it"
"Trapani"	"IT81021"	38.0187492370605	12.5152597427368	2011	"RCO"	271.648181721766	25048.25854	51622	"16570"	"67531"	70622	"it"	"it"	70622	70622	70622	"it"
"Trapani"	"IT81021"	38.0187492370605	12.5152597427368	2011	"TRO_noRES"	271.648181721766	77373.02795	119861.3828125	"16570"	"67531"	70622	"it"	"it"	70622	70622	70622	"it"
"Trapani"	"IT81021"	38.0187492370605	12.5152597427368	2017	"RCO"	271.648181721766	25738.47057	53065.66796875	"16570"	"67531"	70622	"it"	"it"	70622	70622	70622	"it"
"Trapani"	"IT81021"	38.0187492370605	12.5152597427368	2017	"TRO_noRES"	271.648181721766	56433.97366	106004.7578125	"16570"	"67531"	70622	"it"	"it"	70622	70622	70622	"it"
"Bagheria"	"IT82006"	38.0782802202641	13.5130205481934	2011	"TRO_noRES"	29.4562991000709	65909.19174	18143.265625	"18814"	"54714"	54714	"it"	"it"	54714	54714	54714	"it"
"Bagheria"	"IT82006"	38.0782802202641	13.5130205481934	2011	"RCO"	29.4562991000709	5360.44708	28665.986328125	"18814"	"54714"	54714	"it"	"it"	54714	54714	54714	"it"
"Messina"	"IT83048"	38.1922988891602	15.5555000305176	2011	"TRO_noRES"	212.21687787796	109366.169	133999.171875	"14641"	"232555"	246000	"it"	"it"	246000	246000	246000	"it"
"Messina"	"IT83048"	38.1922988891602	15.5555000305176	2011	"RCO"	212.21687787796	76604.179	186853.421875	"14641"	"232555"	246000	"it"	"it"	246000	246000	246000	"it"
"Messina"	"IT83048"	38.1922988891602	15.5555000305176	2015	"RCO"	212.21687787796	85292.16767	178797.140625	"14641"	"232555"	246000	"it"	"it"	246000	246000	246000	"it"
"Messina"	"IT83048"	38.1922988891602	15.5555000305176	2015	"TRO_noRES"	212.21687787796	94179.83731	126030.8125	"14641"	"232555"	246000	"it"	"it"	246000	246000	246000	"it"
"Agrigento"	"IT84001"	37.3110885620117	13.5765495300293	2011	"RCO"	244.676232239717	11416.4215	80104.3046875	"17015"	"58956"	57000	"it"	"it"	57000	57000	57000	"it"
"Agrigento"	"IT84001"	37.3110885620117	13.5765495300293	2011	"TRO_noRES"	244.676232239717	111186.69408	61467.80859375	"17015"	"58956"	57000	"it"	"it"	57000	57000	57000	"it"
"Caltanissetta"	"IT85004"	37.2919006347656	14.2440004348755	2011	"RCO"	420.416534404764	36309.74993	118299.578125	"17459"	"61064"	61667	"it"	"it"	61667	61667	61667	"it"
"Caltanissetta"	"IT85004"	37.2919006347656	14.2440004348755	2011	"TRO_noRES"	420.416534404764	73204.40972	94855.71875	"17459"	"61064"	61667	"it"	"it"	61667	61667	61667	"it"
"Gela"	"IT85007"	37.0746166260484	14.2383095751466	2011	"RCO"	278.473355514654	23419.6974	64972.9375	"15756"	"73854"	73854	"it"	"it"	73854	73854	73854	"it"
